index,contract,invoice_type,billing_type,1,2,3,4,5,6,7,8,9,10,11,12,fraud_consumption,fraud_flag,SERVICE_STATUS,POWER_SUSCRIBED,TARIFF,ACTIVITY_CMS,READWITH,SEGMENT,agency,zone,block
4626873,201982571,0,1,187,1114,1126,701,676,659,657,572,633,668,665,717,950,1,1,9.9,1,10,2,2,820,18,0
10675753,201983409,0,1,88,40,11,0,0,0,0,0,0,52,14,233,3168,1,1,2.2,1,3,1,1,833,8,0
3394360,201983636,0,1,,,,,5,45,,474,75,922,99,220,3168,1,1,3.3,1,3,2,2,815,3,0
1109836,201983676,0,1,155,171,176,171,180,201,162,146,101,170,190,268,1584,1,2,2.2,1,6,3,5,825,2,0
9120694,201985339,0,1,358,336,208,3,2,67,487,90,44,50,67,58,1980,1,2,2.2,1,6,3,5,829,4,0
8671404,201985349,0,1,2,3,2,2,3,3,265,54,,0,0,0,3802,1,2,2.2,1,6,3,5,829,4,0
13437915,201985394,0,2,152,,215,121,133,120,101,201,152,210,259,,1980,1,2,2.2,1,6,3,5,829,4,0
11684330,201985394,0,1,152,,215,121,133,120,101,201,152,210,259,,1980,1,2,2.2,1,6,3,5,829,4,0
2642668,201986382,0,1,3,4,3,3,3,353,,0,62,230,214,226,3326,1,2,2.2,1,6,3,5,829,4,0
13582360,201986717,0,1,617,599,601,601,571,560,568,494,629,508,508,530,3168,1,1,6.6,1,15,1,2,821,9,0
10371243,201986717,0,2,617,599,601,601,571,560,568,494,629,508,508,530,3168,1,1,6.6,1,15,1,2,821,9,0
2036028,201986846,0,1,82,84,114,114,115,90,150,86,0,0,0,0,3960,1,2,2.2,1,6,1,5,820,21,0
4299102,201986846,0,2,82,84,114,114,115,90,150,86,0,0,0,0,3960,1,2,2.2,1,6,1,5,820,21,0
6999747,201986964,0,1,3,3,2,3,3,3,3,2,0,290,0,0,4277,1,1,2.2,1,3,1,1,833,5,0
8710185,201988312,0,2,196,187,192,165,88,173,270,301,0,524,42,,634,1,1,2.2,1,3,1,1,805,2,0
3741004,201988312,0,1,196,187,192,165,88,173,270,301,0,524,42,,634,1,1,2.2,1,3,1,1,805,2,0
6970259,201988862,0,1,29,,,,,,,,,,0,,3168,1,2,2.2,1,0,1,0,801,2,0
10194191,201988942,0,1,745,1273,1049,1771,1705,152,3068,1111,1349,,1650,1541,38347,1,1,39.6,1,17,2,2,827,17,0
1004356,201989702,0,1,,,,400,,,,,,0,,,5702,1,2,2.2,1,6,1,5,804,7,0
3586578,201990464,0,1,98,0,0,0,0,0,0,0,0,0,0,0,7603,1,1,2.2,1,6,1,5,830,9,0
1564748,201990607,0,2,57,47,67,63,74,76,0,224,78,74,84,103,1267,1,1,2.2,1,0,1,0,822,11,0
8669062,201990607,0,1,57,47,67,63,74,76,0,224,78,74,84,103,1267,1,1,2.2,1,0,1,0,822,11,0
7588829,201994758,0,1,187,271,478,821,912,996,956,857,779,1117,896,1057,5702,1,1,6.6,1,3,1,1,829,1,0
3210165,201995230,0,1,17,0,96,248,243,77,,,,,0,,713,1,2,2.2,1,6,1,5,915,4,0
1589848,201996130,0,1,123,227,230,242,359,,1522,1057,1124,1334,1075,1053,1901,1,2,2.2,1,3,1,1,735,21,0
10932326,201996376,0,2,539,430,350,369,458,430,220,290,847,106,901,1959,6653,1,4,6.6,1,3,2,2,827,12,0
2926171,201996376,0,1,539,430,350,369,458,430,220,290,847,106,901,1959,6653,1,4,6.6,1,3,2,2,827,12,0
8904962,201998909,0,2,104,92,278,105,291,66,105,0,0,4,40,6,3960,1,2,6.6,1,6,1,4,820,19,0
11763517,201998909,0,1,104,92,278,105,291,66,105,0,0,4,40,6,3960,1,2,6.6,1,6,1,4,820,19,0
3450266,201999350,0,1,0,0,0,0,0,10,6,,,0,,35,475,1,2,1.1,1,0,1,0,0,0,0
259222,201999370,0,2,118,105,148,144,137,45,0,,,136,137,104,634,1,1,2.2,1,6,1,5,462,3,0
6561189,201999370,0,1,118,105,148,144,137,45,0,,,136,137,104,634,1,1,2.2,1,6,1,5,462,3,0
6258016,201999818,0,1,294,81,72,0,0,38,,,0,13,6,0,634,1,4,2.2,1,3,1,1,609,5,0
1553158,201999818,0,2,294,81,72,0,0,38,,,0,13,6,0,634,1,4,2.2,1,3,1,1,609,5,0
5785940,202000329,0,2,66,84,62,66,66,61,65,48,55,0,185,415,3960,1,1,2.2,1,3,1,1,829,10,0
9487198,202000329,0,1,66,84,62,66,66,61,65,48,55,0,185,415,3960,1,1,2.2,1,3,1,1,829,10,0
3886782,202002072,0,1,208,173,203,209,167,0,15,0,0,0,,,1901,1,4,2.2,1,3,1,1,804,6,0
11201125,202002536,0,1,102,83,73,122,110,91,95,122,57,46,8,120,1980,1,2,13.2,1,6,1,3,829,2,0
2210158,202005118,0,1,970,1221,938,998,0,1949,511,245,649,970,657,714,3326,1,4,6.6,1,6,1,4,829,18,0
7093344,202005133,0,1,1065,654,1036,542,454,443,286,0,,,0,0,5702,1,1,16.5,1,3,1,2,829,4,0
10609352,202005266,0,2,,,0,0,0,,,,,,,,7603,1,6,2.2,1,0,1,0,803,9,0
6911512,202006090,0,2,147,56,25,88,61,48,207,237,232,261,264,0,238,1,1,2.2,1,15,1,1,618,5,0
3719903,202006090,0,1,147,56,25,88,61,48,207,237,232,261,264,0,238,1,1,2.2,1,15,1,1,618,5,0
11355626,202008144,0,1,40,8,39,68,60,42,47,45,21,44,60,6,1901,1,1,2.2,1,6,1,5,610,3,0
5185901,202008434,0,1,0,4,22,3,1,5,0,0,0,0,0,0,950,1,2,2.2,1,6,1,5,613,1,0
4299274,202009074,0,1,364,861,684,474,504,457,301,4592,8026,,7684,6987,29676,1,3,6.6,1,3,2,2,827,16,0
2328843,202009861,0,1,169,133,144,151,164,170,175,160,135,139,136,138,3168,1,1,4.4,1,3,1,1,829,1,0
10961754,202011291,0,1,8,183,240,67,0,0,41,43,12,0,0,107,950,1,4,2.2,1,0,1,0,962,5,0
4673057,202011374,0,1,97,121,101,84,60,165,381,198,191,198,305,315,1901,1,4,2.2,1,6,1,5,964,3,0
13567273,202012929,0,1,282,150,296,185,206,27,27,312,147,175,0,291,475,1,1,2.2,1,3,1,1,735,13,0
10634023,202012929,0,2,282,150,296,185,206,27,27,312,147,175,0,291,475,1,1,2.2,1,3,1,1,735,13,0
7021800,202013198,0,1,40,96,135,123,126,109,106,121,119,124,115,15,475,1,4,6.6,1,3,1,1,823,12,0
10513463,202013198,0,2,40,96,135,123,126,109,106,121,119,124,115,15,475,1,4,6.6,1,3,1,1,823,12,0
10508834,202013283,0,1,126,456,25,,,,165,,125,61,,,2851,1,2,1.1,1,0,1,0,815,2,0
10005953,202013520,0,1,193,176,235,348,,,365,895,459,579,749,788,950,1,4,2.2,1,6,2,5,823,11,0
5669628,202015052,0,1,105,145,90,46,47,59,84,187,103,114,211,124,1980,1,1,2.2,1,6,1,5,200,11,0
11852027,202015237,0,1,216,192,232,280,243,264,729,1100,1084,1012,949,1112,3168,1,2,2.2,1,6,1,5,823,11,0
3900340,202015237,0,2,216,192,232,280,243,264,729,1100,1084,1012,949,1112,3168,1,2,2.2,1,6,1,5,823,11,0
977504,202015617,0,1,36,32,38,45,41,49,46,59,47,157,133,138,1584,1,2,2.2,1,6,3,5,832,1,0
12436778,202015757,0,1,484,980,802,771,692,0,694,601,596,718,575,573,7603,1,1,13.2,1,3,2,1,961,25,0
6482910,202015923,0,1,89,102,134,178,182,149,109,65,51,57,63,71,1901,1,4,6.6,1,3,1,1,829,1,0
9876509,202043138,0,1,77,127,95,111,139,321,444,83,83,105,89,104,1267,1,4,2.2,1,6,1,5,735,11,0
8958003,202046036,0,1,25,385,199,72,89,79,78,70,67,97,81,98,950,1,1,2.2,1,3,1,1,831,15,0
11699577,202070436,0,1,141,132,180,166,158,138,232,211,220,228,242,86,1267,1,1,2.2,1,3,1,1,824,2,0
10544550,202108935,0,1,87,84,75,74,58,34,55,64,58,41,46,343,1584,1,1,2.2,1,3,1,1,825,5,0
11798601,202113089,0,1,61,64,60,71,98,98,111,85,124,100,112,,1267,1,2,2.2,1,3,1,1,825,8,0
4263099,202113089,0,2,61,64,60,71,98,98,111,85,124,100,112,,1267,1,2,2.2,1,3,1,1,825,8,0
3949292,202144535,0,1,143,181,34,41,48,45,62,22,40,59,,51,634,1,2,2.2,1,6,1,5,831,4,0
13546358,202190550,0,1,94,527,526,610,637,593,525,412,479,513,482,4773,7603,1,1,6.6,1,6,2,4,827,3,0
2880985,202210286,0,1,4130,1962,2342,3401,2806,2677,,3249,1886,2201,2461,2731,16374,1,1,19.8,1,6,2,4,825,13,0
10529673,202237685,0,2,58,0,18,0,1,0,0,,,,0,0,3802,1,1,2.2,1,6,1,5,826,18,0
3948536,202237685,0,1,58,0,18,0,1,0,0,,,,0,0,3802,1,1,2.2,1,6,1,5,826,18,0
6860985,202252786,0,2,35,192,245,218,263,238,140,184,134,159,176,170,950,1,1,2.2,1,3,1,1,827,14,0
9353143,202252786,0,1,35,192,245,218,263,238,140,184,134,159,176,170,950,1,1,2.2,1,3,1,1,827,14,0
2549350,202274736,0,1,0,174,473,297,,,,,,,836,0,1267,1,1,2.2,1,3,1,1,829,11,0
5727481,202367087,0,1,53,43,78,86,70,78,94,77,84,97,100,90,634,1,1,2.2,1,6,1,5,962,6,0
11837967,202370586,0,1,,,,557,282,33,179,0,58,70,0,0,3960,1,2,2.2,1,6,1,5,735,13,0
10033996,202370586,0,2,,,,557,282,33,179,0,58,70,0,0,3960,1,2,2.2,1,6,1,5,735,13,0
11427660,202380087,0,1,,784,1756,2205,1911,2305,3058,3174,3061,2793,0,0,6970,1,2,2.2,1,6,2,5,825,2,0
9956017,202380185,0,2,172,0,1048,149,40,126,138,151,121,133,113,119,1267,1,1,2.2,1,3,1,1,826,5,0
2116990,202380185,0,1,172,0,1048,149,40,126,138,151,121,133,113,119,1267,1,1,2.2,1,3,1,1,826,5,0
307855,202405485,0,2,93,307,356,381,247,115,122,452,499,292,0,0,3168,1,2,2.2,1,6,1,5,610,3,0
6565277,202405485,0,1,93,307,356,381,247,115,122,452,499,292,0,0,3168,1,2,2.2,1,6,1,5,610,3,0
6297495,202405886,0,1,230,250,,0,,10337,,0,,,,,34494,1,3,6.6,1,3,1,2,829,16,0
1391205,202435086,0,1,61,170,144,160,140,162,139,179,181,191,180,167,1267,1,1,6.6,1,6,1,4,609,1,0
12538720,202472835,0,2,138,369,120,146,114,101,122,0,210,610,319,450,3960,1,1,2.2,1,3,1,1,829,10,0
12538720,202472835,0,2,138,369,120,146,114,101,122,0,210,610,319,450,1901,1,1,2.2,1,3,1,1,829,10,0
1251688,202472835,0,1,138,369,120,146,114,101,122,0,210,610,319,450,3960,1,1,2.2,1,3,1,1,829,10,0
1251688,202472835,0,1,138,369,120,146,114,101,122,0,210,610,319,450,1901,1,1,2.2,1,3,1,1,829,10,0
3688795,202544735,0,2,0,916,156,52,17,383,413,0,2478,572,176,168,3960,1,1,6.6,1,6,2,4,735,24,0
5194347,202544735,0,1,0,916,156,52,17,383,413,0,2478,572,176,168,3960,1,1,6.6,1,6,2,4,735,24,0
2358893,202643485,0,1,93,203,48,111,92,98,433,209,144,378,415,528,2851,1,2,13.2,1,3,3,2,827,20,0
6113826,202651385,0,1,138,129,156,136,146,142,139,117,101,119,106,100,950,1,4,2.2,1,3,1,1,830,5,0
4650221,202659985,0,1,29760,25563,29651,30323,13303,4444,5089,6399,14444,13065,15719,15915,16439,1,2,60,2,3,2,0,806,4,0
11366726,202692836,0,1,199,302,145,113,75,106,127,108,108,113,133,148,950,1,4,3.3,1,6,1,5,829,10,0
12389331,202695935,0,1,229,242,181,181,249,245,178,206,0,266,184,221,1584,1,2,2.2,1,6,1,5,820,15,0
538190,202695935,0,2,229,242,181,181,249,245,178,206,0,266,184,221,1584,1,2,2.2,1,6,1,5,820,15,0
7939794,202731786,0,1,33,59,91,234,273,71,70,51,0,0,0,,1901,1,2,2.2,1,6,1,5,220,7,0
834631,202731786,0,2,33,59,91,234,273,71,70,51,0,0,0,,1901,1,2,2.2,1,6,1,5,220,7,0
7195831,202805685,0,1,63,628,251,103,116,104,100,87,68,115,69,58,3168,1,4,3.3,1,3,1,1,825,2,0
11184507,202845035,0,1,545,591,534,596,567,613,,0,,0,,,8868,1,2,6.6,1,3,1,2,804,4,0
9984338,202849747,0,2,139,314,288,,,,0,0,1460,,254,305,1980,1,4,2.2,1,3,2,1,735,15,0
5632807,202849747,0,1,139,314,288,,,,0,0,1460,,254,305,1980,1,4,2.2,1,3,2,1,735,15,0
8159717,202850438,0,2,51,70,70,6,59,64,114,123,96,83,72,82,1584,1,1,2.2,1,3,1,1,833,2,0
5794695,202850438,0,1,51,70,70,6,59,64,114,123,96,83,72,82,1584,1,1,2.2,1,3,1,1,833,2,0
11742953,202854899,0,1,31,35,29,30,33,37,33,29,26,15,9,10,3960,1,2,2.2,1,0,3,0,832,2,0
2439655,202861538,0,1,,,,,0,731,6,165,9,136,163,110,950,1,1,2.2,1,0,1,0,962,5,0
3045400,202875686,0,1,2575,,1862,860,1588,1288,1092,,,,1196,1714,7603,1,6,6.6,1,3,2,2,823,9,0
11284600,202927436,0,1,3069,1218,0,0,0,1039,,,,,0,,21542,1,2,9.9,1,3,1,2,822,13,0
11133224,202927436,0,2,3069,1218,0,0,0,1039,,,,,0,,21542,1,2,9.9,1,3,1,2,822,13,0
50962,202928487,0,1,252,241,199,262,137,37,15,44,49,26,42,17,1584,1,1,2.2,1,0,1,0,826,16,0
812025,202946117,0,1,273,818,143,69,587,928,753,842,924,690,783,844,9504,1,1,2.2,1,3,1,1,804,3,0
9740410,202946346,0,1,23,14,13,19,14,17,16,141,235,182,246,395,634,1,2,2,1,6,1,5,833,3,0
10591317,202954509,0,1,94,113,31,0,0,0,,720,318,345,364,370,634,1,1,2.2,1,3,1,1,735,20,0
5982787,202954639,0,1,0,0,0,0,0,0,0,0,0,0,698,1266,3802,1,1,2.2,1,6,1,5,964,3,0
9399155,202954639,0,2,0,0,0,0,0,0,0,0,0,0,698,1266,3802,1,1,2.2,1,6,1,5,964,3,0
6277900,202955235,0,1,433,329,301,363,363,355,405,444,358,403,403,395,3802,1,1,2.2,1,3,1,1,804,9,0
11384853,202955389,0,2,20,34,44,93,99,82,74,16,0,0,0,0,1901,1,4,13.2,1,3,1,2,735,14,0
7025682,202955389,0,1,20,34,44,93,99,82,74,16,0,0,0,0,1901,1,4,13.2,1,3,1,2,735,14,0
11585637,202955469,0,1,1441,3411,2517,756,,5120,2395,5328,5338,,5405,5439,3326,1,1,6.6,1,3,2,2,823,6,0
11585637,202955469,0,1,1441,3411,2517,756,,5120,2395,5328,5338,,5405,5439,5702,1,1,6.6,1,3,2,2,823,6,0
7080070,202955596,0,2,137,140,-396,263,389,359,315,422,276,482,469,590,1584,1,2,13.2,1,6,3,3,820,14,0
12069383,202955596,0,1,137,140,-396,263,389,359,315,422,276,482,469,590,1584,1,2,13.2,1,6,3,3,820,14,0
12466094,202957109,0,1,1,117,352,406,620,627,226,270,247,323,583,275,3960,1,1,6.6,1,6,1,3,210,13,0
2919646,202959368,0,1,163,133,215,106,179,527,209,249,121,221,234,250,1901,1,4,2.2,1,3,1,1,828,9,0
7463589,202959635,0,1,0,,62,82,83,90,181,209,198,185,211,271,634,1,4,2.2,1,6,1,5,827,28,0
5758100,202961543,0,1,35,202,212,183,210,185,200,199,208,248,252,230,634,1,3,2.2,1,6,1,5,833,2,0
13210462,202965235,0,1,208,171,184,186,,,,0,0,0,,,3960,1,4,2.2,1,0,1,0,824,16,0
6045459,202965405,0,1,172,426,365,394,447,437,352,238,354,406,349,557,1584,1,1,2.2,1,3,2,1,735,15,0
6105861,202965636,0,1,138,0,,0,,0,0,0,0,,3,,2851,1,2,6.6,1,6,1,4,830,9,0
3992229,202966383,0,2,577,568,259,336,401,304,406,508,299,303,285,247,3326,1,1,6.6,1,6,1,4,826,18,0
10699326,202966383,0,1,577,568,259,336,401,304,406,508,299,303,285,247,3326,1,1,6.6,1,6,1,4,826,18,0
4432030,202970095,0,2,1658,2611,4677,2867,2783,1534,1320,1367,1042,680,609,3270,6653,1,1,19.8,1,3,2,2,831,2,0
12764523,202970095,0,1,1658,2611,4677,2867,2783,1534,1320,1367,1042,680,609,3270,6653,1,1,19.8,1,3,2,2,831,2,0
12294950,202970255,0,1,175,168,237,201,286,319,502,568,558,306,309,379,3960,1,1,6.6,1,23,2,2,824,18,0
8221395,202971079,0,1,176,170,0,0,0,86,17,96,99,88,108,103,1901,1,4,2.2,1,6,1,5,822,13,0
5410688,202971079,0,2,176,170,0,0,0,86,17,96,99,88,108,103,1901,1,4,2.2,1,6,1,5,822,13,0
4295959,202971801,0,1,789,947,613,1554,306,989,226,0,0,1676,600,0,27035,1,2,66,1,3,2,2,832,14,0
6894240,202971801,0,2,789,947,613,1554,306,989,226,0,0,1676,600,0,27035,1,2,66,1,3,2,2,832,14,0
12044503,202972557,0,1,453,1642,472,,,,,,,,,,1584,1,2,6.6,1,3,1,2,829,1,0
11254423,202982770,0,1,1111,1174,1066,1202,1322,885,795,1366,1166,1299,951,500,1267,1,1,6.6,1,3,2,2,804,1,0
6869223,202999761,0,1,260,150,64,65,84,73,71,70,64,77,78,94,634,1,1,3.3,1,6,1,5,833,3,0
11904917,203000638,0,1,4,26,,13,,0,32,116,136,128,307,,1901,1,1,2.2,1,6,1,5,833,7,0
1154425,203001076,0,1,,,0,,0,0,0,0,0,0,0,0,1267,1,2,2.2,1,3,1,1,833,2,0
9194045,203004783,0,2,250,312,220,16,168,72,64,0,97,0,467,0,3168,1,2,2.2,1,6,1,5,832,5,0
9631695,203004783,0,1,250,312,220,16,168,72,64,0,97,0,467,0,3168,1,2,2.2,1,6,1,5,832,5,0
9929890,203005878,0,1,237,297,231,,,,,,,,,,1980,1,1,13.2,1,3,2,2,824,16,0
5742655,203006458,0,1,427,781,763,882,783,787,710,2306,675,,405,550,7603,1,4,6.6,1,3,2,2,827,22,0
4846325,203006539,0,1,140,112,144,157,0,112,,0,0,14,0,,5702,1,4,19.8,1,3,1,2,824,19,0
11746137,203006539,0,2,140,112,144,157,0,112,,0,0,14,0,,5702,1,4,19.8,1,3,1,2,824,19,0
1102041,203012529,0,1,2775,810,3857,3311,3314,2160,3515,3325,2412,2824,3177,3524,16474,1,4,6.6,1,3,2,1,825,9,0
6910224,203018419,0,1,145,172,184,201,178,195,195,222,304,296,315,298,3326,1,4,6.6,1,6,1,4,618,4,0
2460484,203019957,0,1,5,,,,,,0,,,,,,950,1,2,2.2,1,6,1,5,964,3,0
12954592,203019991,0,1,272,288,265,255,,0,,,,,,,950,1,2,2.2,1,6,1,5,830,7,0
3470836,203019991,0,2,272,288,265,255,,0,,,,,,,950,1,2,2.2,1,6,1,5,830,7,0
11304977,203020755,0,1,259,92,215,234,267,230,322,288,303,346,426,279,1980,1,1,6.6,1,10,2,2,833,5,0
5929730,203021779,0,2,115,107,149,154,180,157,0,966,523,134,2,0,475,1,1,2.2,1,3,1,1,735,20,0
10911387,203021779,0,1,115,107,149,154,180,157,0,966,523,134,2,0,475,1,1,2.2,1,3,1,1,735,20,0
4845152,203022502,0,2,354,354,330,393,443,581,1842,172,1772,,861,881,13939,1,1,39.6,1,3,2,2,826,1,0
10880049,203022502,0,1,354,354,330,393,443,581,1842,172,1772,,861,881,13939,1,1,39.6,1,3,2,2,826,1,0
13617190,203022763,0,1,32,30,50,176,159,165,241,230,215,236,207,74,3960,1,1,2.2,1,6,1,5,829,18,0
8892208,203022965,0,1,92,50,98,549,209,80,3,1,2,135,188,174,1267,1,1,2.2,1,3,1,1,823,12,0
2613314,203024258,0,1,186,178,210,229,195,421,440,386,545,623,464,583,5702,1,1,6.6,1,3,2,2,823,7,0
920794,203024497,0,2,95,93,90,105,126,84,103,38,140,113,0,97,950,1,1,2.2,1,6,1,5,828,4,0
12890023,203024497,0,1,95,93,90,105,126,84,103,38,140,113,0,97,950,1,1,2.2,1,6,1,5,828,4,0
4218231,203024604,0,2,14,28,45,55,0,170,102,61,46,84,53,52,634,1,1,2.2,1,0,1,0,822,2,0
8885065,203024604,0,1,14,28,45,55,0,170,102,61,46,84,53,52,634,1,1,2.2,1,0,1,0,822,2,0
8585568,203025800,0,2,700,800,980,980,0,0,0,245,525,638,406,483,16934,1,1,39.6,1,0,1,0,822,15,0
9447422,203025800,0,1,700,800,980,980,0,0,0,245,525,638,406,483,16934,1,1,39.6,1,0,1,0,822,15,0
12043048,203025862,0,1,1068,919,563,,282,29,0,,0,,1,0,6653,1,4,6.6,1,5,2,2,826,1,0
3203676,203025905,0,2,716,595,520,518,104,486,103,625,1355,2976,2980,2656,8237,1,1,13.2,1,6,1,4,820,19,0
12295676,203025905,0,1,716,595,520,518,104,486,103,625,1355,2976,2980,2656,8237,1,1,13.2,1,6,1,4,820,19,0
9992844,203026088,0,2,476,570,678,1318,706,2332,1211,,,0,3940,812,9504,1,1,19.8,1,6,2,4,821,4,0
2504285,203026088,0,1,476,570,678,1318,706,2332,1211,,,0,3940,812,9504,1,1,19.8,1,6,2,4,821,4,0
12733350,203026332,0,2,664,453,210,0,568,212,54,52,44,100,110,149,7603,1,1,3.3,1,6,1,5,827,27,0
7218882,203026332,0,1,664,453,210,0,568,212,54,52,44,100,110,149,7603,1,1,3.3,1,6,1,5,827,27,0
13569838,203026466,0,2,0,,,0,12602,2745,,,2222,0,0,,7603,1,2,39.6,1,6,1,4,825,1,0
4988472,203026466,0,1,0,,,0,12602,2745,,,2222,0,0,,7603,1,2,39.6,1,6,1,4,825,1,0
7031105,203027248,0,2,66,54,74,72,70,,676,310,251,347,353,360,1901,1,4,2.2,1,3,1,1,735,13,0
2426896,203027248,0,1,66,54,74,72,70,,676,310,251,347,353,360,1901,1,4,2.2,1,3,1,1,735,13,0
9686626,203027885,0,1,262,218,239,239,23,119,99,97,94,65,52,74,950,1,1,6.6,1,10,1,2,820,15,0
11190301,203027885,0,2,262,218,239,239,23,119,99,97,94,65,52,74,950,1,1,6.6,1,10,1,2,820,15,0
13153965,203028239,0,1,77,87,81,61,69,76,47,46,42,34,34,51,950,1,1,2.2,1,0,1,0,828,4,0
12080042,203028554,0,1,19,37,24,27,28,24,30,,,83,,0,634,1,1,2.2,1,6,1,5,914,5,0
4478376,203028554,0,2,19,37,24,27,28,24,30,,,83,,0,634,1,1,2.2,1,6,1,5,914,5,0
11757216,203029675,0,1,5,263,37,331,104,257,408,4,310,185,338,302,1267,1,3,6.6,1,6,2,4,832,5,0
2010331,203029924,0,2,70,92,63,82,96,139,153,151,119,167,123,112,1584,1,4,2.2,1,3,1,1,830,7,0
9212714,203029924,0,1,70,92,63,82,96,139,153,151,119,167,123,112,1584,1,4,2.2,1,3,1,1,830,7,0
4289013,203030304,0,1,200,196,156,175,216,129,241,286,273,237,231,333,1980,1,2,4.4,1,6,3,3,826,1,0
10671748,203030367,0,1,8547,4505,3270,2889,4357,6010,6751,4571,4689,,,,46656,1,1,6.6,1,3,1,2,828,2,0
10371334,203030801,0,2,0,0,0,0,0,1,37,,,,75,0,1584,1,1,2.2,1,6,1,5,200,11,0
8287663,203030801,0,1,0,0,0,0,0,1,37,,,,75,0,1584,1,1,2.2,1,6,1,5,200,11,0
9043246,203031477,0,2,275,392,291,377,0,,,,,,,0,14869,1,2,6.6,1,6,1,4,823,11,0
9043246,203031477,0,2,275,392,291,377,0,,,,,,,0,1901,1,2,6.6,1,6,1,4,823,11,0
2314619,203031477,0,1,275,392,291,377,0,,,,,,,0,14869,1,2,6.6,1,6,1,4,823,11,0
2314619,203031477,0,1,275,392,291,377,0,,,,,,,0,1901,1,2,6.6,1,6,1,4,823,11,0
2407549,203032630,0,1,18,40,23,1,110,77,183,141,150,,,0,1584,1,1,2.2,1,6,1,5,825,12,0
8504196,203033834,0,1,693,710,459,723,681,754,0,0,124,427,494,576,1584,1,1,9.9,1,6,1,3,829,14,0
5441544,203035266,0,1,115,95,100,43,129,134,103,92,106,110,67,0,12672,1,2,2.2,1,6,1,5,832,14,0
5387447,203038629,0,1,266,288,276,58,48,46,47,,94,49,27,36,2851,1,2,6.6,1,6,1,3,829,6,0
2380445,203038740,0,1,761,,2632,1506,1083,1293,1220,1112,1013,1064,1083,1368,8554,1,1,39.6,1,17,1,2,820,18,0
6949931,203039201,0,2,,824,2070,1414,3219,1028,5279,2185,1591,,1675,828,3168,1,2,6.6,1,3,2,2,735,20,0
12737664,203039201,0,1,,824,2070,1414,3219,1028,5279,2185,1591,,1675,828,3168,1,2,6.6,1,3,2,2,735,20,0
9175164,203039218,0,1,324,284,373,418,429,1137,1987,1935,1138,1485,1364,1341,3168,1,1,13.2,1,3,1,1,735,18,0
2549459,203040117,0,1,330,220,18,187,295,218,50,130,80,3574,1009,1225,12672,1,1,6.6,1,6,2,4,832,4,0
10965637,203041064,0,1,66,88,123,77,56,56,42,162,204,200,219,207,950,1,4,2.2,1,3,1,1,806,9,0
8750525,203043179,0,1,,,,551,561,474,179,26,32,340,149,0,7603,1,4,6.6,1,6,1,4,827,24,0
1719624,203044344,0,1,190,199,152,100,,0,17,0,37,30,14,11,2534,1,1,1.1,1,3,1,1,44,1,0
6614361,203044778,0,2,1512,535,437,426,225,1340,377,527,325,1113,593,1603,3326,1,1,6.6,1,15,2,2,821,4,0
8145353,203044778,0,1,1512,535,437,426,225,1340,377,527,325,1113,593,1603,3326,1,1,6.6,1,15,2,2,821,4,0
156444,203044949,0,1,,3748,1490,1279,1207,0,,,,,0,0,1980,1,2,6.6,1,6,1,4,745,20,0
9717040,203044949,0,2,,3748,1490,1279,1207,0,,,,,0,0,1980,1,2,6.6,1,6,1,4,745,20,0
8902393,203046902,0,2,200,137,151,159,184,191,182,172,172,0,0,,1267,1,2,2.2,1,3,1,1,610,3,0
10879599,203046902,0,1,200,137,151,159,184,191,182,172,172,0,0,,1267,1,2,2.2,1,3,1,1,610,3,0
92671,203047408,0,2,393,550,6119,0,0,0,0,0,0,,0,0,3326,1,2,26.4,1,6,1,4,810,14,0
353971,203047408,0,1,393,550,6119,0,0,0,0,0,0,,0,0,3326,1,2,26.4,1,6,1,4,810,14,0
8293978,203048825,0,2,128,18,219,495,754,241,176,142,184,213,270,313,634,1,1,6.6,1,0,1,0,735,15,0
197698,203048825,0,1,128,18,219,495,754,241,176,142,184,213,270,313,634,1,1,6.6,1,0,1,0,735,15,0
4533972,203052583,0,2,949,872,878,872,371,714,140,407,429,1028,901,1661,6970,1,2,19.8,1,10,1,2,820,19,0
4246061,203052583,0,1,949,872,878,872,371,714,140,407,429,1028,901,1661,6970,1,2,19.8,1,10,1,2,820,19,0
6312050,203052866,0,1,87,85,202,105,48,132,77,21,20,16,0,,475,1,2,2.2,1,3,1,1,832,6,0
12601999,203054549,0,1,45,41,0,0,0,92,97,50,76,88,95,37,1267,1,4,2.2,1,6,1,5,964,3,0
8751575,203054874,0,1,,,255,91,768,561,0,0,36,,123,102,2851,1,2,2.2,1,6,1,5,0,0,0
495114,203055265,0,2,,129,198,234,58,85,75,83,88,71,67,181,6653,1,1,2.2,1,3,1,1,826,12,0
6918217,203055265,0,1,,129,198,234,58,85,75,83,88,71,67,181,6653,1,1,2.2,1,3,1,1,826,12,0
5632058,203055348,0,1,837,670,808,582,820,909,817,830,693,828,1171,1397,6653,1,1,6.6,1,3,1,2,830,8,0
400233,203057281,0,1,23,189,315,166,188,444,379,410,384,354,414,475,1901,1,1,6.6,1,6,1,4,210,13,0
11502614,203057785,0,1,179,162,196,194,247,210,181,198,144,215,203,205,1267,1,1,3.3,1,3,1,1,823,6,0
3871361,203058972,0,1,206,315,128,160,157,166,136,112,118,223,135,196,6653,1,1,2.2,1,3,1,1,829,10,0
